transaction_id,timestamp,amount,merchant_category,card_present,hour_of_day,day_of_week,country_mismatch,previous_fraud_flag,is_fraud
TXN0002548,2024-07-02 19:49:27,38.12,grocery,0,19,1,0,0,0
TXN0002549,2024-07-02 22:36:11,3.09,restaurant,1,22,1,0,0,0
TXN0002550,2024-07-02 23:35:59,153.32,retail,1,23,1,0,0,0
TXN0002551,2024-07-03 00:36:16,54.23,grocery,1,0,2,0,0,0
TXN0002552,2024-07-03 00:57:41,7.81,online,1,0,2,0,0,0
TXN0002553,2024-07-03 01:29:20,12.87,restaurant,1,1,2,0,0,0
TXN0002554,2024-07-03 01:29:58,43.71,retail,1,1,2,0,0,0
TXN0002555,2024-07-03 03:38:59,74.87,retail,0,3,2,0,0,0
TXN0002556,2024-07-03 03:41:29,18.44,retail,1,3,2,0,0,0
TXN0002557,2024-07-03 03:48:58,89.18,grocery,1,3,2,0,0,0
TXN0002558,2024-07-03 05:58:24,3.85,grocery,1,5,2,0,0,0
TXN0002559,2024-07-03 07:56:08,9.48,grocery,1,7,2,0,0,0
TXN0002560,2024-07-03 08:16:19,2.78,restaurant,0,8,2,0,0,0
TXN0002561,2024-07-03 09:01:08,11.28,grocery,1,9,2,0,0,0
TXN0002562,2024-07-03 09:08:37,202.29,fuel,0,9,2,0,0,0
TXN0002563,2024-07-03 10:13:33,391.26,retail,1,10,2,0,0,0
TXN0002564,2024-07-03 10:48:42,43.88,retail,0,10,2,1,0,0
TXN0002565,2024-07-03 12:12:16,15.39,restaurant,1,12,2,0,0,0
TXN0002566,2024-07-03 13:06:38,25.38,restaurant,0,13,2,0,1,0
TXN0002567,2024-07-03 14:28:40,58.44,retail,1,14,2,0,0,0
TXN0002568,2024-07-03 19:27:00,5.08,restaurant,0,19,2,0,0,0
TXN0002569,2024-07-03 20:13:42,16.66,restaurant,1,20,2,0,0,0
TXN0002570,2024-07-03 20:42:55,185.28,retail,1,20,2,0,0,0
TXN0002571,2024-07-03 20:59:32,9.44,retail,1,20,2,0,0,0
TXN0002572,2024-07-04 00:56:07,13.48,healthcare,1,0,3,0,0,0
TXN0002573,2024-07-04 02:20:25,33.64,grocery,1,2,3,0,0,0
TXN0002574,2024-07-04 03:53:02,46.51,retail,0,3,3,0,0,0
TXN0002575,2024-07-04 05:18:56,15.64,grocery,0,5,3,0,0,0
TXN0002576,2024-07-04 07:15:01,36.32,restaurant,1,7,3,0,0,0
TXN0002577,2024-07-04 11:32:45,68.68,online,0,11,3,0,0,0
TXN0002578,2024-07-04 11:39:13,348.54,grocery,1,11,3,0,0,0
TXN0002579,2024-07-04 11:46:11,28.46,retail,1,11,3,0,0,0
TXN0002580,2024-07-04 12:47:50,31.51,restaurant,0,12,3,0,0,0
TXN0002581,2024-07-04 13:10:11,207.05,grocery,1,13,3,0,0,0
TXN0002582,2024-07-04 13:20:37,17.13,fuel,1,13,3,0,0,0
TXN0002583,2024-07-04 17:24:21,6.76,restaurant,1,17,3,0,0,0
TXN0002584,2024-07-04 18:15:47,44.71,online,1,18,3,0,0,0
TXN0002585,2024-07-04 21:12:47,120.47,restaurant,1,21,3,0,0,0
TXN0002586,2024-07-04 21:35:05,51.07,fuel,1,21,3,0,0,0
TXN0002587,2024-07-05 02:06:50,29.48,restaurant,1,2,4,0,0,0
TXN0002588,2024-07-05 03:51:39,5.82,restaurant,0,3,4,0,0,0
TXN0002589,2024-07-05 16:29:40,30.88,online,0,16,4,0,0,0
TXN0002590,2024-07-05 21:34:30,145.44,restaurant,1,21,4,0,0,0
TXN0002591,2024-07-05 23:14:54,7.53,restaurant,1,23,4,0,0,0
TXN0002592,2024-07-06 01:02:39,24.69,healthcare,1,1,5,0,0,0
TXN0002593,2024-07-06 02:21:24,20.8,retail,1,2,5,0,0,0
TXN0002594,2024-07-06 03:31:58,14.34,travel,1,3,5,0,0,0
TXN0002595,2024-07-06 03:35:44,44.59,travel,1,3,5,0,0,1
TXN0002596,2024-07-06 06:56:23,56.37,online,0,6,5,0,0,0
TXN0002597,2024-07-06 07:51:53,55.67,entertainment,1,7,5,0,0,0
TXN0002598,2024-07-06 09:34:38,10.26,retail,0,9,5,0,0,0
TXN0002599,2024-07-06 10:35:50,4.59,restaurant,1,10,5,1,0,0
TXN0002600,2024-07-06 16:35:32,45.37,grocery,0,16,5,0,0,0
TXN0002601,2024-07-06 19:44:51,18.05,retail,1,19,5,0,0,0
TXN0002602,2024-07-06 20:09:10,300.66,online,0,20,5,0,0,0
TXN0002603,2024-07-06 20:15:12,317.8,retail,0,20,5,0,0,0
TXN0002604,2024-07-06 23:54:01,360.98,grocery,1,23,5,0,1,0
TXN0002605,2024-07-07 00:05:28,10.72,restaurant,1,0,6,0,0,0
TXN0002606,2024-07-07 00:34:06,65.58,retail,0,0,6,0,0,0
TXN0002607,2024-07-07 02:53:47,94.17,online,1,2,6,0,0,0
TXN0002608,2024-07-07 04:15:25,82.27,grocery,1,4,6,0,0,0
TXN0002609,2024-07-07 05:25:19,21.64,retail,1,5,6,1,0,0
TXN0002610,2024-07-07 06:01:11,153.7,online,0,6,6,0,0,0
TXN0002611,2024-07-07 08:07:15,33.13,fuel,1,8,6,0,0,0
TXN0002612,2024-07-07 08:55:44,38.62,grocery,1,8,6,1,0,0
TXN0002613,2024-07-07 12:11:03,5.23,fuel,1,12,6,0,0,0
TXN0002614,2024-07-07 13:09:59,71.79,retail,1,13,6,0,0,0
TXN0002615,2024-07-07 16:34:08,24.23,online,0,16,6,0,0,0
TXN0002616,2024-07-07 16:52:23,57.84,grocery,1,16,6,0,0,0
TXN0002617,2024-07-07 17:05:26,43.91,retail,1,17,6,0,0,0
TXN0002618,2024-07-07 22:42:53,41.15,retail,1,22,6,0,1,0
TXN0002619,2024-07-07 23:06:22,31.35,restaurant,1,23,6,0,0,0
TXN0002620,2024-07-08 04:44:18,85.11,retail,0,4,0,0,0,0
TXN0002621,2024-07-08 09:11:57,26.08,retail,1,9,0,0,0,0
TXN0002622,2024-07-08 09:41:32,5.78,retail,0,9,0,0,0,0
TXN0002623,2024-07-08 09:57:31,65.55,grocery,0,9,0,0,0,0
TXN0002624,2024-07-08 11:54:17,12.54,retail,0,11,0,0,0,0
TXN0002625,2024-07-08 12:59:39,6.76,grocery,1,12,0,0,0,0
TXN0002626,2024-07-08 14:03:41,9.71,fuel,1,14,0,0,0,0
TXN0002627,2024-07-08 14:47:16,46.53,healthcare,1,14,0,0,0,0
TXN0002628,2024-07-08 15:15:16,29.49,restaurant,0,15,0,0,0,0
TXN0002629,2024-07-08 17:02:31,2.56,grocery,0,17,0,0,0,0
TXN0002630,2024-07-08 19:49:47,20.9,grocery,1,19,0,1,0,1
TXN0002631,2024-07-08 21:12:55,134.7,retail,0,21,0,0,0,0
TXN0002632,2024-07-08 21:36:36,19.27,entertainment,1,21,0,0,1,0
TXN0002633,2024-07-08 23:12:25,27.15,retail,1,23,0,0,0,0
TXN0002634,2024-07-08 23:59:42,115.77,grocery,0,23,0,0,0,0
TXN0002635,2024-07-09 01:05:24,86.02,grocery,1,1,1,0,0,0
TXN0002636,2024-07-09 03:55:42,112.85,grocery,0,3,1,0,0,0
TXN0002637,2024-07-09 04:09:33,1.19,online,0,4,1,0,0,1
TXN0002638,2024-07-09 04:24:38,265.13,retail,0,4,1,0,0,0
TXN0002639,2024-07-09 07:49:57,71.07,retail,0,7,1,0,0,0
TXN0002640,2024-07-09 07:50:33,635.09,restaurant,1,7,1,0,0,0
TXN0002641,2024-07-09 10:12:59,12.95,fuel,1,10,1,0,0,0
TXN0002642,2024-07-09 11:38:15,3.99,restaurant,1,11,1,0,1,0
TXN0002643,2024-07-09 12:00:20,33.4,online,0,12,1,0,1,1
TXN0002644,2024-07-09 12:32:44,23.8,entertainment,1,12,1,1,0,0
TXN0002645,2024-07-09 12:49:39,72.56,retail,0,12,1,0,0,0
TXN0002646,2024-07-09 13:09:25,120.29,entertainment,1,13,1,0,0,0
TXN0002647,2024-07-09 13:27:41,29.82,restaurant,1,13,1,0,0,0
TXN0002648,2024-07-09 13:48:56,24.81,travel,1,13,1,0,0,0
TXN0002649,2024-07-09 13:57:32,62.01,grocery,0,13,1,0,0,0
TXN0002650,2024-07-09 14:55:04,24.35,retail,1,14,1,0,0,0
TXN0002651,2024-07-09 17:33:55,22.02,grocery,1,17,1,0,0,0
TXN0002652,2024-07-09 18:15:15,114.96,grocery,1,18,1,1,0,0
TXN0002653,2024-07-09 21:42:09,150.16,grocery,1,21,1,0,0,0
TXN0002654,2024-07-09 22:16:21,121.6,restaurant,0,22,1,0,0,0
TXN0002655,2024-07-09 23:28:20,27.06,retail,1,23,1,0,0,0
TXN0002656,2024-07-10 04:04:32,2.54,retail,1,4,2,0,0,0
TXN0002657,2024-07-10 04:53:21,27.72,restaurant,1,4,2,0,0,0
TXN0002658,2024-07-10 06:29:14,13.34,healthcare,1,6,2,1,0,0
TXN0002659,2024-07-10 07:55:49,28.34,fuel,1,7,2,0,1,0
TXN0002660,2024-07-10 12:22:38,14.8,grocery,1,12,2,0,0,0
TXN0002661,2024-07-10 13:02:33,32.3,restaurant,1,13,2,0,0,0
TXN0002662,2024-07-10 15:46:24,9.51,travel,1,15,2,0,0,0
TXN0002663,2024-07-10 16:21:50,7.12,online,1,16,2,0,1,0
TXN0002664,2024-07-10 17:14:50,143.63,restaurant,0,17,2,0,0,0
TXN0002665,2024-07-10 19:55:58,10.34,online,1,19,2,0,0,0
TXN0002666,2024-07-10 22:14:13,33.13,grocery,0,22,2,0,0,0
TXN0002667,2024-07-11 00:17:24,104.11,restaurant,1,0,3,0,0,0
TXN0002668,2024-07-11 01:22:23,99.2,online,0,1,3,0,0,0
TXN0002669,2024-07-11 03:03:34,85.95,retail,1,3,3,0,0,0
TXN0002670,2024-07-11 03:34:32,47.63,online,0,3,3,0,0,0
TXN0002671,2024-07-11 03:47:25,78.95,grocery,0,3,3,0,0,0
TXN0002672,2024-07-11 03:57:21,172.04,grocery,0,3,3,0,0,0
TXN0002673,2024-07-11 06:17:05,55.15,grocery,0,6,3,0,0,0
TXN0002674,2024-07-11 06:22:40,3.65,grocery,1,6,3,0,0,0
TXN0002675,2024-07-11 06:32:00,17.56,grocery,0,6,3,0,0,0
TXN0002676,2024-07-11 12:01:19,76.37,retail,0,12,3,0,0,0
TXN0002677,2024-07-11 12:31:43,15.6,retail,1,12,3,0,0,0
TXN0002678,2024-07-11 13:17:04,231.4,travel,1,13,3,0,0,0
TXN0002679,2024-07-11 14:05:40,30.7,restaurant,0,14,3,0,0,0
TXN0002680,2024-07-11 16:34:18,36.68,grocery,1,16,3,0,0,0
TXN0002681,2024-07-11 22:01:31,127.7,travel,0,22,3,0,0,0
TXN0002682,2024-07-11 22:48:36,26.59,grocery,1,22,3,0,0,0
TXN0002683,2024-07-11 23:02:24,40.92,entertainment,0,23,3,0,0,0
TXN0002684,2024-07-12 05:28:05,97.41,grocery,1,5,4,0,1,0
TXN0002685,2024-07-12 06:47:18,5.66,retail,0,6,4,0,0,0
TXN0002686,2024-07-12 07:51:14,23.52,entertainment,1,7,4,0,0,0
TXN0002687,2024-07-12 08:28:55,89.57,retail,0,8,4,0,0,0
TXN0002688,2024-07-12 08:34:19,35.83,retail,1,8,4,0,0,0
TXN0002689,2024-07-12 14:39:53,192.64,travel,1,14,4,0,0,0
TXN0002690,2024-07-12 15:19:30,5.0,grocery,1,15,4,1,0,0
TXN0002691,2024-07-12 16:08:52,4.36,travel,1,16,4,1,0,0
TXN0002692,2024-07-12 17:08:09,83.4,entertainment,0,17,4,0,0,0
TXN0002693,2024-07-12 17:32:29,93.59,healthcare,1,17,4,1,0,1
TXN0002694,2024-07-12 18:10:12,26.26,retail,1,18,4,0,0,0
TXN0002695,2024-07-12 18:14:58,53.54,restaurant,0,18,4,0,0,0
TXN0002696,2024-07-12 19:42:16,80.98,online,1,19,4,1,0,0
TXN0002697,2024-07-12 19:47:38,12.47,retail,1,19,4,0,0,0
TXN0002698,2024-07-12 20:15:21,14.18,restaurant,0,20,4,0,0,0
TXN0002699,2024-07-12 22:07:28,41.58,grocery,1,22,4,0,0,0
TXN0002700,2024-07-12 22:36:31,97.99,grocery,0,22,4,0,0,0
TXN0002701,2024-07-12 23:09:38,8.17,retail,1,23,4,0,0,0
TXN0002702,2024-07-12 23:11:05,26.11,grocery,1,23,4,0,1,0
TXN0002703,2024-07-13 00:55:44,24.7,grocery,1,0,5,0,0,0
TXN0002704,2024-07-13 02:46:37,54.68,grocery,0,2,5,0,0,0
TXN0002705,2024-07-13 03:19:19,32.77,fuel,1,3,5,0,0,0
TXN0002706,2024-07-13 05:34:53,17.2,grocery,0,5,5,0,0,0
TXN0002707,2024-07-13 06:02:38,148.16,grocery,1,6,5,1,0,0
TXN0002708,2024-07-13 07:53:11,17.34,retail,1,7,5,0,0,0
TXN0002709,2024-07-13 08:05:36,23.32,grocery,0,8,5,0,0,0
TXN0002710,2024-07-13 08:06:25,4.9,fuel,1,8,5,0,0,0
TXN0002711,2024-07-13 09:30:47,14.06,fuel,1,9,5,0,0,0
TXN0002712,2024-07-13 10:03:21,61.52,restaurant,1,10,5,0,0,0
TXN0002713,2024-07-13 10:38:49,48.65,retail,0,10,5,0,0,0
TXN0002714,2024-07-13 14:27:13,67.99,restaurant,1,14,5,0,0,0
TXN0002715,2024-07-13 15:16:05,64.15,grocery,1,15,5,0,0,0
TXN0002716,2024-07-13 15:16:42,405.56,restaurant,1,15,5,0,0,0
TXN0002717,2024-07-13 18:10:01,13.5,grocery,0,18,5,0,0,0
TXN0002718,2024-07-13 20:26:18,4.74,grocery,1,20,5,0,0,0
TXN0002719,2024-07-13 21:00:48,9.39,retail,1,21,5,0,0,0
TXN0002720,2024-07-13 21:20:10,14.23,grocery,1,21,5,0,0,0
TXN0002721,2024-07-13 23:18:56,10.29,grocery,1,23,5,0,0,0
TXN0002722,2024-07-13 23:26:45,37.05,retail,1,23,5,0,0,0
TXN0002723,2024-07-14 03:06:09,148.89,retail,0,3,6,0,0,0
TXN0002724,2024-07-14 05:26:50,210.1,grocery,0,5,6,0,0,0
TXN0002725,2024-07-14 05:42:28,60.65,grocery,1,5,6,0,1,0
TXN0002726,2024-07-14 10:24:31,432.48,grocery,1,10,6,0,0,0
TXN0002727,2024-07-14 15:57:21,21.59,grocery,1,15,6,0,0,0
TXN0002728,2024-07-14 16:50:24,4.67,online,1,16,6,0,0,0
TXN0002729,2024-07-14 17:06:56,117.19,fuel,1,17,6,0,0,0
TXN0002730,2024-07-14 19:38:03,3.65,restaurant,1,19,6,0,0,0
TXN0002731,2024-07-14 19:51:32,13.38,restaurant,0,19,6,0,0,0
TXN0002732,2024-07-14 20:20:08,61.81,online,1,20,6,0,0,0
TXN0002733,2024-07-15 01:37:56,29.29,retail,1,1,0,0,0,0
TXN0002734,2024-07-15 02:02:14,26.33,grocery,0,2,0,0,0,0
TXN0002735,2024-07-15 03:57:11,8.03,grocery,1,3,0,0,0,0
TXN0002736,2024-07-15 04:34:01,32.69,retail,1,4,0,0,0,0
TXN0002737,2024-07-15 04:54:46,110.43,retail,1,4,0,0,0,0
TXN0002738,2024-07-15 06:00:07,33.92,grocery,0,6,0,0,0,0
TXN0002739,2024-07-15 14:26:04,12.23,restaurant,1,14,0,0,0,0
TXN0002740,2024-07-15 15:26:53,7.41,restaurant,1,15,0,1,1,1
TXN0002741,2024-07-15 15:48:47,12.53,restaurant,1,15,0,0,0,0
TXN0002742,2024-07-15 16:18:01,53.03,retail,1,16,0,0,0,0
TXN0002743,2024-07-15 16:22:27,50.01,travel,1,16,0,0,0,0
TXN0002744,2024-07-15 17:07:47,12.67,retail,1,17,0,0,0,0
TXN0002745,2024-07-15 19:44:32,2.33,grocery,0,19,0,0,0,0
TXN0002746,2024-07-15 20:33:45,54.82,grocery,0,20,0,0,0,0
TXN0002747,2024-07-15 21:09:36,11.28,online,1,21,0,0,0,0
TXN0002748,2024-07-15 21:28:29,75.71,retail,1,21,0,0,1,0
TXN0002749,2024-07-15 22:15:37,13.37,grocery,1,22,0,0,0,0
TXN0002750,2024-07-16 00:59:13,10.12,restaurant,1,0,1,1,0,0
TXN0002751,2024-07-16 04:53:20,39.8,online,0,4,1,0,0,0
TXN0002752,2024-07-16 06:00:37,560.73,online,1,6,1,0,0,0
TXN0002753,2024-07-16 06:34:32,81.36,entertainment,0,6,1,0,0,0
TXN0002754,2024-07-16 06:47:31,39.0,retail,1,6,1,0,0,0
TXN0002755,2024-07-16 09:19:42,50.94,restaurant,0,9,1,0,0,0
TXN0002756,2024-07-16 09:54:14,4.05,restaurant,0,9,1,0,0,0
TXN0002757,2024-07-16 13:26:13,8.61,grocery,0,13,1,0,0,0
TXN0002758,2024-07-16 15:14:54,1.63,travel,0,15,1,0,0,0
TXN0002759,2024-07-16 17:26:01,263.97,retail,0,17,1,0,0,0
TXN0002760,2024-07-16 20:36:44,207.03,grocery,1,20,1,0,0,0
TXN0002761,2024-07-16 22:03:47,53.06,entertainment,1,22,1,1,0,0
TXN0002762,2024-07-16 22:40:30,38.94,restaurant,1,22,1,0,1,0
TXN0002763,2024-07-16 22:54:07,5.15,grocery,0,22,1,0,0,0
TXN0002764,2024-07-16 23:06:43,25.45,restaurant,1,23,1,0,0,0
TXN0002765,2024-07-17 03:09:55,284.54,entertainment,0,3,2,0,0,0
TXN0002766,2024-07-17 04:47:30,38.77,fuel,1,4,2,0,0,0
TXN0002767,2024-07-17 08:06:33,16.82,retail,0,8,2,0,0,0
TXN0002768,2024-07-17 09:01:17,4.02,fuel,1,9,2,0,0,0
TXN0002769,2024-07-17 10:59:11,173.53,entertainment,0,10,2,0,0,0
TXN0002770,2024-07-17 13:47:26,30.44,online,1,13,2,0,1,0
TXN0002771,2024-07-17 17:36:04,4.02,online,1,17,2,0,0,0
TXN0002772,2024-07-17 17:54:28,10.92,restaurant,0,17,2,0,0,0
TXN0002773,2024-07-17 18:14:38,7.15,online,1,18,2,0,1,0
TXN0002774,2024-07-17 19:57:53,28.27,retail,1,19,2,0,0,0
TXN0002775,2024-07-17 21:20:20,42.47,online,0,21,2,0,0,0
TXN0002776,2024-07-17 22:14:21,18.1,grocery,0,22,2,0,0,0
TXN0002777,2024-07-17 23:13:46,84.14,online,1,23,2,0,0,0
TXN0002778,2024-07-18 01:57:32,36.4,fuel,1,1,3,1,0,1
TXN0002779,2024-07-18 03:25:42,118.48,restaurant,1,3,3,1,0,1
TXN0002780,2024-07-18 04:07:08,21.57,healthcare,1,4,3,0,0,0
TXN0002781,2024-07-18 05:11:34,1279.71,restaurant,1,5,3,0,0,0
TXN0002782,2024-07-18 06:40:14,16.82,grocery,1,6,3,0,0,0
TXN0002783,2024-07-18 11:56:55,11.2,grocery,1,11,3,0,0,0
TXN0002784,2024-07-18 13:59:48,9.66,online,1,13,3,0,0,0
TXN0002785,2024-07-18 14:54:27,25.71,retail,0,14,3,0,0,0
TXN0002786,2024-07-18 15:36:46,4.21,restaurant,1,15,3,0,0,0
TXN0002787,2024-07-18 16:01:52,47.16,retail,1,16,3,1,0,0
TXN0002788,2024-07-18 18:11:51,3.37,restaurant,0,18,3,1,0,0
TXN0002789,2024-07-18 21:27:17,40.21,retail,0,21,3,0,0,0
TXN0002790,2024-07-18 22:36:38,6.54,entertainment,1,22,3,1,0,0
TXN0002791,2024-07-19 01:52:20,20.96,travel,0,1,4,0,0,0
TXN0002792,2024-07-19 01:59:39,68.41,online,1,1,4,0,0,0
TXN0002793,2024-07-19 02:49:32,525.76,retail,1,2,4,0,0,0
TXN0002794,2024-07-19 02:52:27,9.08,healthcare,1,2,4,0,0,0
TXN0002795,2024-07-19 10:30:17,27.65,grocery,1,10,4,0,0,0
TXN0002796,2024-07-19 13:33:50,13.89,restaurant,0,13,4,0,0,0
TXN0002797,2024-07-19 15:04:01,11.66,grocery,1,15,4,0,0,0
TXN0002798,2024-07-19 20:05:58,14.04,retail,0,20,4,0,0,0
TXN0002799,2024-07-19 20:50:02,89.02,retail,1,20,4,0,0,0
TXN0002800,2024-07-20 01:57:38,18.44,online,1,1,5,0,0,0
TXN0002801,2024-07-20 03:15:49,492.34,restaurant,1,3,5,0,0,0
TXN0002802,2024-07-20 04:08:47,54.55,grocery,1,4,5,0,0,0
TXN0002803,2024-07-20 04:40:20,9.86,travel,0,4,5,0,0,0
TXN0002804,2024-07-20 12:56:43,21.33,healthcare,0,12,5,0,0,0
TXN0002805,2024-07-20 13:08:23,12.65,restaurant,0,13,5,0,0,0
TXN0002806,2024-07-20 13:44:14,86.49,grocery,0,13,5,1,0,0
TXN0002807,2024-07-20 17:06:32,4.63,restaurant,1,17,5,0,0,0
TXN0002808,2024-07-20 19:23:19,6.63,restaurant,1,19,5,0,0,0
TXN0002809,2024-07-20 20:13:09,16.28,restaurant,1,20,5,0,0,0
TXN0002810,2024-07-20 20:36:45,75.15,restaurant,0,20,5,0,0,0
TXN0002811,2024-07-20 21:11:21,145.43,travel,1,21,5,0,0,0
TXN0002812,2024-07-20 21:40:20,173.58,restaurant,1,21,5,1,0,0
TXN0002813,2024-07-20 23:25:09,62.54,restaurant,0,23,5,0,0,0
TXN0002814,2024-07-21 00:06:52,29.98,grocery,1,0,6,0,0,0
TXN0002815,2024-07-21 01:01:03,85.93,fuel,1,1,6,0,0,0
TXN0002816,2024-07-21 01:21:19,8.39,restaurant,1,1,6,0,0,0
TXN0002817,2024-07-21 04:52:28,3.62,restaurant,1,4,6,0,0,0
TXN0002818,2024-07-21 05:21:23,55.92,grocery,1,5,6,0,0,0
TXN0002819,2024-07-21 07:32:30,9.91,travel,0,7,6,0,0,0
TXN0002820,2024-07-21 08:32:07,30.62,entertainment,0,8,6,0,0,0
TXN0002821,2024-07-21 08:41:20,38.23,grocery,1,8,6,0,0,0
TXN0002822,2024-07-21 10:09:45,44.6,grocery,0,10,6,0,0,0
TXN0002823,2024-07-21 12:07:52,102.04,grocery,0,12,6,0,0,0
TXN0002824,2024-07-21 12:20:36,89.88,retail,0,12,6,0,0,0
TXN0002825,2024-07-21 12:30:27,41.85,fuel,0,12,6,0,0,0
TXN0002826,2024-07-21 13:54:55,19.48,retail,0,13,6,0,0,0
TXN0002827,2024-07-21 15:32:05,37.69,restaurant,1,15,6,0,0,0
TXN0002828,2024-07-21 16:02:21,16.19,online,1,16,6,0,1,0
TXN0002829,2024-07-21 17:50:40,26.16,online,1,17,6,0,0,0
TXN0002830,2024-07-21 19:00:57,766.48,grocery,1,19,6,0,0,0
TXN0002831,2024-07-21 19:28:02,41.21,grocery,0,19,6,0,0,0
TXN0002832,2024-07-21 20:44:49,56.84,restaurant,1,20,6,0,0,0
TXN0002833,2024-07-21 21:29:09,14.2,online,1,21,6,0,0,0
TXN0002834,2024-07-21 22:17:31,112.63,travel,0,22,6,0,0,0
TXN0002835,2024-07-22 00:04:36,82.46,travel,0,0,0,0,0,0
TXN0002836,2024-07-22 00:13:37,83.16,online,1,0,0,0,0,0
TXN0002837,2024-07-22 06:45:11,42.86,restaurant,0,6,0,0,0,0
TXN0002838,2024-07-22 07:20:08,114.55,restaurant,1,7,0,0,0,0
TXN0002839,2024-07-22 07:36:05,152.33,grocery,1,7,0,0,0,0
TXN0002840,2024-07-22 10:41:40,46.51,entertainment,1,10,0,0,0,0
TXN0002841,2024-07-22 18:51:31,28.86,retail,0,18,0,0,0,0
TXN0002842,2024-07-22 19:04:49,96.88,restaurant,1,19,0,0,0,0
TXN0002843,2024-07-23 02:09:46,11.19,grocery,1,2,1,0,0,0
TXN0002844,2024-07-23 02:39:17,13.99,online,0,2,1,0,0,0
TXN0002845,2024-07-23 05:33:00,31.06,online,0,5,1,0,0,0
TXN0002846,2024-07-23 05:47:07,4.1,travel,1,5,1,0,0,0
TXN0002847,2024-07-23 11:14:16,89.4,grocery,1,11,1,0,0,0
TXN0002848,2024-07-23 13:42:46,10.43,fuel,0,13,1,0,0,0
TXN0002849,2024-07-23 16:24:35,18.81,online,0,16,1,0,0,0
TXN0002850,2024-07-23 19:57:04,25.64,travel,1,19,1,0,0,0
TXN0002851,2024-07-23 20:18:50,34.71,travel,1,20,1,0,0,0
TXN0002852,2024-07-23 22:38:49,21.92,entertainment,1,22,1,0,1,0
TXN0002853,2024-07-24 00:11:02,30.54,fuel,0,0,2,0,0,0
TXN0002854,2024-07-24 01:32:01,30.83,retail,1,1,2,0,0,0
TXN0002855,2024-07-24 03:12:01,19.37,restaurant,0,3,2,0,0,0
TXN0002856,2024-07-24 04:36:56,13.09,restaurant,1,4,2,0,0,0
TXN0002857,2024-07-24 08:58:18,121.24,online,0,8,2,0,0,0
TXN0002858,2024-07-24 09:00:37,2.65,travel,1,9,2,0,0,0
TXN0002859,2024-07-24 11:53:26,25.87,grocery,0,11,2,0,1,0
TXN0002860,2024-07-24 12:23:25,18.87,grocery,1,12,2,0,0,0
TXN0002861,2024-07-24 13:52:28,54.74,entertainment,1,13,2,1,0,0
TXN0002862,2024-07-24 16:27:48,5.78,entertainment,1,16,2,0,0,0
TXN0002863,2024-07-24 19:26:04,18.18,fuel,1,19,2,0,0,0
TXN0002864,2024-07-24 21:28:24,29.29,restaurant,1,21,2,1,0,0
TXN0002865,2024-07-24 23:54:34,119.59,online,0,23,2,0,0,0
TXN0002866,2024-07-25 00:04:47,49.33,online,0,0,3,0,0,0
TXN0002867,2024-07-25 01:01:08,8.0,restaurant,1,1,3,0,0,0
TXN0002868,2024-07-25 01:27:51,18.45,grocery,1,1,3,0,0,0
TXN0002869,2024-07-25 04:58:02,95.9,healthcare,1,4,3,1,0,0
TXN0002870,2024-07-25 06:04:56,7.84,grocery,0,6,3,0,0,0
TXN0002871,2024-07-25 07:28:05,30.13,retail,1,7,3,0,0,0
TXN0002872,2024-07-25 07:59:06,32.75,travel,1,7,3,0,0,0
TXN0002873,2024-07-25 08:40:13,20.84,travel,1,8,3,0,0,0
TXN0002874,2024-07-25 12:09:42,841.26,restaurant,1,12,3,0,0,0
TXN0002875,2024-07-25 12:19:20,20.18,online,1,12,3,0,0,0
TXN0002876,2024-07-25 17:50:41,56.81,grocery,1,17,3,0,0,0
TXN0002877,2024-07-25 18:45:00,13.2,online,1,18,3,0,0,0
TXN0002878,2024-07-25 22:22:30,62.38,grocery,0,22,3,1,0,0
TXN0002879,2024-07-26 01:23:31,94.16,travel,1,1,4,1,0,0
TXN0002880,2024-07-26 02:34:52,16.35,online,1,2,4,0,0,1
TXN0002881,2024-07-26 02:50:43,31.01,grocery,1,2,4,0,0,0
TXN0002882,2024-07-26 05:27:05,11.31,grocery,0,5,4,0,0,0
TXN0002883,2024-07-26 06:01:43,8.39,online,0,6,4,0,0,0
TXN0002884,2024-07-26 07:06:13,114.91,grocery,1,7,4,0,0,0
TXN0002885,2024-07-26 09:08:45,17.03,grocery,0,9,4,0,1,0
TXN0002886,2024-07-26 09:28:37,1.83,retail,1,9,4,1,0,1
TXN0002887,2024-07-26 12:40:14,275.46,fuel,1,12,4,0,0,0
TXN0002888,2024-07-26 14:10:22,12.65,retail,0,14,4,0,0,0
TXN0002889,2024-07-26 14:59:02,24.64,restaurant,0,14,4,0,0,0
TXN0002890,2024-07-26 18:17:51,237.24,healthcare,1,18,4,0,1,0
TXN0002891,2024-07-27 00:00:37,27.94,retail,1,0,5,0,0,0
TXN0002892,2024-07-27 00:37:12,27.22,retail,1,0,5,0,0,0
TXN0002893,2024-07-27 01:03:00,7.59,restaurant,1,1,5,1,1,0
TXN0002894,2024-07-27 07:13:38,4.66,restaurant,0,7,5,0,0,0
TXN0002895,2024-07-27 09:46:06,27.12,restaurant,1,9,5,0,0,0
TXN0002896,2024-07-27 11:25:33,51.18,travel,0,11,5,1,0,0
TXN0002897,2024-07-27 11:59:52,47.78,grocery,1,11,5,0,0,0
